gene_id	Description	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	TPM	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood	gene_base	pct
ENSG00000131043.13	AAR2	27.0849	22.1038	21.9555	29.0207	29.3008	36.8478	32.3905	6.31526	6.75734	7.66797	14.3324	14.5235	9.13021	8.53779	6.57592	7.8654	8.20508	7.11721	12.1894	7.65049	25.7454	28.5922	24.4596	20.8954	34.5788	32.4598	19.2766	20.9503	12.9619	33.6457	35.8724	16.6213	38.1163	32.0316	9.07981	7.77888	10.8963	19.81	9.392	12.9977	13.6032	29.7697	23.1627	17.6009	12.06	30.8667	26.0159	8.2419	8.66549	13.4593	9.75835	12.8851	26.1935	26.3699	29.2893	20.2722	23.0194	23.1184	22.4634	19.1101	23.2433	17.4551	34.0708	26.549	23.0563	34.6001	20.7374	6.98315	ENSG00000131043	0.9203326952721359
ENSG00000118707.11	TGIF2	11.302	11.802	7.67202	10.434	10.7722	11.5889	11.021	1.90912	1.93108	2.4553	1.12886	1.70562	1.84642	1.54639	1.79599	2.28366	2.59478	1.95659	2.6645	2.63945	12.7916	10.164	48.75	15.4204	25.1241	14.9317	9.17477	6.49065	4.43191	14.0718	10.4874	6.93918	10.3944	27.2927	5.15515	3.10885	7.87487	12.1669	4.90552	6.55001	6.02326	23.5719	15.9605	10.9872	1.12668	24.8149	26.6598	8.21277	9.07376	3.95954	8.47475	4.59858	17.0157	7.65563	8.95293	12.7614	31.701	16.5275	25.2176	8.46451	9.23284	6.67756	13.6649	23.624	17.9752	31.0432	12.8298	6.05626	ENSG00000118707	0.7920993342706621
ENSG00000101079.21	NDRG3	30.1693	22.1332	58.4136	95.5892	56.7834	64.5866	35.9827	53.0663	70.9259	57.9431	315.162	241.89	110.232	138.013	56.4479	62.022	73.3382	46.8531	52.0299	42.9269	27.1228	36.4665	19.857	39.4103	58.1767	47.059	31.9337	27.0101	21.8353	28.8921	28.7976	26.7716	26.909	43.6929	21.2283	17.9627	14.7176	32.2075	4.94164	5.19212	5.44767	21.2523	32.0209	28.0532	12.2194	45.7412	49.5147	9.4846	8.95697	24.4088	10.927	44.0419	52.1012	25.7437	27.6549	29.3724	31.869	28.8968	34.5246	19.2887	16.8563	13.6629	21.8221	88.5958	32.2231	59.3282	38.8227	19.4438	ENSG00000101079	0.9211288601290804
ENSG00000149636.16	DSN1	12.0495	7.77126	12.5217	9.70934	10.571	10.6494	9.52423	3.43761	4.46545	3.71889	8.86698	7.51533	5.40513	6.62927	3.40588	4.22729	5.20086	3.17629	4.33264	3.53585	10.7412	20.1374	29.1863	11.1477	11.5172	7.40972	9.46082	12.6464	13.6892	8.51395	8.28122	12.2103	7.57688	10.8508	4.72441	2.93047	3.86654	7.83531	4.49811	6.11694	5.38692	13.8861	13.3127	10.5337	2.93907	11.0673	10.0089	3.24449	4.78418	3.9823	4.01561	8.43025	11.745	11.8792	12.8474	11.8038	31.7405	17.7377	19.9293	7.72028	9.33791	8.58149	9.33943	49.9777	14.0446	11.3364	10.3562	3.73599	ENSG00000149636	0.8402927176325107
ENSG00000149639.15	SOGA1	13.5287	10.5102	18.7537	17.3287	20.0751	22.1451	21.7932	8.35723	7.38842	7.87006	141.429	152.99	10.0105	8.54046	8.66343	10.1978	8.0969	6.76227	12.1067	7.67262	12.5883	17.453	8.50833	15.5202	25.2742	24.6189	10.6642	5.42195	2.23006	20.337	22.9764	10.5403	22.6815	24.9054	6.28861	6.17289	3.34976	9.49175	0.556241	0.169672	0.358624	7.85589	13.5478	8.02068	1.73521	18.8712	24.6299	1.92565	1.25405	4.64906	1.49312	9.37226	18.3959	11.9404	12.2652	8.63513	7.14819	4.92295	8.48454	6.53199	7.06745	2.99963	17.6277	18.3123	27.335	27.4892	15.8618	0.485643	ENSG00000149639	0.8138668202530788
ENSG00000101347.11	SAMHD1	75.4437	68.5548	30.1799	56.4519	108.858	68.4588	71.4711	6.54667	6.81801	5.82655	10.9998	9.09745	6.83402	8.17041	6.58738	8.14194	5.26632	4.70447	11.6463	9.14607	60.7804	21.213	17.9131	39.797	39.1108	59.9078	38.2582	28.7718	15.9239	41.5358	121.581	28.8012	127.021	87.5066	29.3208	8.11124	4.9099	5.2778	3.91938	4.91089	6.71271	69.7055	69.9762	27.6961	8.40109	267.85	39.7918	16.1888	10.2306	13.1926	15.6831	20.5607	25.6832	19.1224	23.5963	53.0286	51.9901	45.4657	57.4897	27.7724	35.5388	11.4354	73.1794	15.9621	37.8606	34.3501	36.3316	28.0059	ENSG00000101347	0.8999542628699202
ENSG00000080839.12	RBL1	3.50391	2.60025	1.98338	2.71868	3.01972	3.05702	3.35836	1.05777	0.939806	1.17862	5.26043	4.33681	0.937991	1.07054	0.969846	1.34704	1.0735	0.99397	2.17551	1.20746	3.05022	8.24218	15.6832	4.65185	5.10018	2.89533	2.54861	2.28294	2.09789	1.83394	2.5806	3.89141	2.4663	3.94394	1.23786	0.857599	0.830665	2.03745	0.716424	0.629917	0.622013	3.22055	3.16832	2.58576	2.8879	6.25192	5.75817	1.4201	1.54073	1.15013	1.3908	2.34787	3.09761	3.20519	3.1897	3.53278	8.09529	4.4712	4.48869	1.89153	1.61476	1.20168	1.99786	5.94579	4.00027	4.763	4.90778	1.09329	ENSG00000080839	0.8393779750309149
ENSG00000101363.13	MANBAL	58.8468	49.1463	61.6966	122.711	88.1835	107.386	103.931	34.1937	43.3978	38.9148	46.0623	46.2856	52.2777	56.1201	35.2084	46.4674	45.5482	33.3354	36.9501	36.5396	60.6145	75.6392	32.0374	86.8928	106.87	108.632	56.6978	56.9693	36.6561	105.995	95.2182	56.5062	94.5802	125.155	24.5791	15.1404	34.1347	61.9067	17.6738	23.135	23.2558	57.5658	56.1497	46.1128	11.2914	81.0638	93.4762	18.1933	22.1175	45.4551	22.9733	71.1673	97.4247	56.0476	61.5285	45.6541	45.0366	54.3857	40.036	43.8554	55.5943	39.146	111.108	65.3459	78.6805	136.119	76.9272	10.4152	ENSG00000101363	0.9165890264767164
ENSG00000197122.13	SRC	14.0622	12.2698	31.5279	46.1068	21.2884	24.7239	59.8697	7.39537	10.2798	8.85028	13.3616	13.2521	13.4212	13.7537	7.61685	11.2295	11.9443	6.89653	3.36803	4.40337	15.4998	17.6714	46.9608	39.0954	46.1332	41.6398	36.3914	38.6033	36.9305	43.0537	29.1753	32.427	26.0719	45.1331	6.87809	2.0644	17.0078	35.6337	2.88285	1.89222	2.10752	45.0726	27.3528	15.1195	1.20538	21.7667	39.884	15.6202	21.4687	10.8889	18.0644	29.3281	52.792	17.8848	17.8292	35.3394	11.9279	31.0152	23.2561	37.6523	40.025	35.9723	35.9615	55.6666	19.0801	59.5985	42.0939	3.5647	ENSG00000197122	0.7952162349872105
ENSG00000053438.11	NNAT	24.8378	14.6933	2.20198	1.58192	2.73684	1.30416	22.4709	203.23	169.73	275.457	75.3215	63.6728	131.231	150.602	166.647	176.561	926.105	169.719	11.7563	19.1607	21.1173	2.53864	1.84126	10.1953	10.2059	108.151	27.2453	18.5743	1.63982	102.695	7.88419	4.48014	12.3558	4.5186	2.20932	1.23784	1.26758	2.35843	1.10349	0.71078	0.557584	1.58129	4.01695	8.5034	8.03755	4.09966	3.04034	0.792232	0.500535	1.49149	0.73429	2515.21	7.33954	6.33674	5.23101	4.72278	1.96347	5.50581	2.07155	3.78967	9.81884	0.948114	82.2054	10.904	3.80995	3.96469	8.81852	0.488449	ENSG00000053438	0.8973794318432063
ENSG00000132792.19	CTNNBL1	23.9201	18.0418	11.8478	25.3707	23.7967	32.0077	24.789	7.55889	8.93395	9.55694	15.8025	14.1042	10.8861	12.0888	8.65034	10.0428	9.55103	8.63042	11.7498	9.80996	21.3337	27.8819	39.597	18.67	27.8377	26.2107	17.6463	14.2142	8.87332	18.2858	27.1962	16.241	28.2279	28.4665	13.0069	10.6062	8.67638	13.6629	9.01156	8.71584	11.7028	16.7115	24.3026	14.2057	12.4725	26.6397	22.8875	5.54221	4.81544	9.23393	6.27325	16.4962	21.0688	18.9352	20.4071	19.7276	26.4403	20.7398	41.15	18.0661	17.7527	13.0153	25.7473	47.3396	18.5154	30.7757	19.323	13.1126	ENSG00000132792	0.92214524079752
ENSG00000132821.12	VSTM2L	0.487999	0.786032	3.44989	0.513713	0.903337	0.590737	1.08121	56.4402	82.0831	26.0137	20.9673	32.3149	131.413	128.196	79.3618	62.3912	28.8693	25.2078	7.61991	18.3884	0.556172	3.44203	0.433293	1.33953	4.24726	5.32653	2.75057	1.96982	0.867071	4.75233	8.08511	0.975469	13.3392	7.2854	63.45	6.15659	0.872091	0.865253	1.70407	0.638389	1.18942	228.463	18.3621	10.4617	0.41111	1.36016	0.184475	1.21917	0.593416	28.5908	2.27154	31.8226	12.8543	1.48488	1.04672	1.48234	1.76697	1.99475	47.2564	7.07254	8.27952	8.68947	3.44596	10.1701	3.01855	2.02536	0.703739	0.133367	ENSG00000132821	0.7384174952992394
ENSG00000101407.13	TTI1	11.5275	10.3559	11.9513	11.1072	11.1893	13.0705	16.9498	4.76423	5.93945	5.83759	12.1542	12.7787	9.39894	8.42249	5.17979	6.35522	6.27694	4.91642	6.57942	5.22181	12.1287	18.2009	30.9743	15.4267	18.2762	12.7064	10.028	7.54545	5.60264	9.26789	12.2123	9.44333	12.5424	18.1456	6.64497	4.92323	6.40531	12.0222	6.67515	6.8432	7.2871	12.1762	13.2567	12.4726	11.2775	15.3027	19.2162	7.831	7.73879	11.6484	7.62576	17.4109	16.9466	11.889	12.3125	11.4492	16.3492	11.2091	14.463	10.3435	9.54548	7.64614	9.15487	20.9153	22.0581	19.0309	13.3739	6.20987	ENSG00000101407	0.9164535090542578
ENSG00000101413.12	RPRD1B	19.3614	18.2174	14.6746	19.2902	18.775	19.4757	26.3259	5.4864	6.59638	6.52362	18.8308	18.9128	8.18132	8.73823	5.23337	7.48444	6.86393	5.47665	8.43604	6.26114	18.874	21.8228	31.7961	22.6131	29.428	18.6169	15.9269	15.2417	13.5707	16.5245	20.6654	17.7919	22.7583	28.69	17.1704	11.1743	9.21531	14.2356	21.2702	64.5757	67.9506	45.3267	21.1272	16.3407	22.1745	24.2661	24.3586	7.09722	9.01799	12.9221	7.05237	17.6613	23.3244	19.1612	20.0185	19.1408	24.0167	18.5314	21.3887	13.8806	13.776	10.7771	17.6281	22.7917	24.5803	34.6307	21.4461	4.9559	ENSG00000101413	0.9496722172344282
ENSG00000149633.12	KIAA1755	2.28243	4.72011	1.03724	13.8895	7.12687	4.17413	6.45461	7.52872	5.38324	9.30367	3.08227	5.20248	7.30672	5.98349	8.83707	7.45466	6.40762	9.7245	21.1011	12.5164	4.02527	0.312912	0.009734	11.5404	29.7227	14.5759	5.19727	3.32412	0.908942	16.9368	11.3139	1.77178	9.93257	12.7469	6.01784	1.56985	0.844533	1.1648	0.565311	0.739785	0.754281	5.25147	2.03913	2.51794	0.270517	27.7173	11.694	0.347662	0.26178	0.325605	0.299849	3.38919	10.9292	0.900685	1.08854	6.35983	14.1571	6.39204	1.42541	1.5175	2.53204	0.407622	11.5037	3.35424	3.60327	17.9468	6.95843	0.018132	ENSG00000149633	0.7132112547219351
ENSG00000129988.6	LBP	9.995	13.9148	0.510194	1.9512	2.64125	0.736309	0.159378	0.0	0.0267	0.0	0.027625	0.064144	0.0429775	0.026268	0.019755	0.02379	0.020649	0.0177625	0.030296	0.027995	2.4789	0.147922	0.033703	0.108358	0.4223	0.114041	0.177232	1.14826	0.05072	0.312245	0.142205	0.103096	0.117026	0.261616	1.37373	0.082121	1.82895	2.37122	779.736	1927.49	2772.98	557.416	0.645726	0.413673	7.40999	0.697688	0.143582	0.205885	0.941822	0.604312	1.06468	0.125926	0.130087	0.127193	0.210995	0.216192	0.069209	2.80514	0.163069	0.16765	0.236291	0.077453	0.007859	1.96635	3.28342	0.395274	0.107743	0.101205	ENSG00000129988	0.8930089949689157
ENSG00000196756.14	SNHG17	6.66135	7.64288	3.82119	4.52364	5.40262	4.49612	5.63995	1.28677	1.23115	1.27278	5.14757	4.83564	1.55558	1.61298	1.398	1.72697	1.32853	1.21745	2.55948	1.75686	7.93975	7.29884	9.38615	7.18714	8.32743	4.56307	4.92421	4.40989	5.23476	4.72457	4.38692	6.98072	4.12204	8.05902	2.21931	1.09172	2.24417	3.85631	2.66212	4.0418	2.26671	10.5796	6.22222	5.05305	1.39194	8.67569	9.69731	2.67642	3.48555	2.39881	2.96875	5.26962	7.41542	8.52674	7.73264	5.38785	11.4298	6.92647	8.19852	4.00863	4.69157	3.54998	5.72791	4.22597	7.24093	8.10933	7.55427	2.10358	ENSG00000196756	0.8028899090339302
ENSG00000170471.15	RALGAPB	19.23	15.9112	17.5686	21.1916	21.4085	24.2962	24.6706	6.86374	9.06329	8.97036	34.6287	32.8429	12.1921	13.1038	7.55721	10.0403	9.56285	7.53941	10.0834	7.93974	19.4755	25.2921	21.3369	22.7743	26.4254	20.4576	17.7297	16.3363	15.9247	17.4946	20.8525	19.2955	20.8997	23.1512	8.65357	7.13281	9.13925	16.7977	5.37442	6.51447	5.98701	25.1796	21.9989	19.0443	10.3848	24.8318	23.9776	7.29821	6.90582	13.811	7.01609	23.7774	23.7765	22.7599	24.1954	22.1534	28.1083	20.4355	21.4666	14.8969	14.4634	10.797	17.0187	27.6018	27.7483	27.9472	22.7074	7.37739	ENSG00000170471	0.9118628563684719
ENSG00000101442.10	ACTR5	14.213	10.6059	6.85122	15.0431	14.9986	14.5293	14.7068	4.2459	5.00346	6.34201	15.2333	14.5987	7.00571	6.94439	4.57981	5.63541	8.19466	5.66784	6.96773	4.37342	14.3424	9.95403	14.1044	19.8696	22.1373	11.3471	10.5958	10.1658	9.87369	10.9298	11.4654	11.9878	10.8779	19.5533	4.42516	2.91179	5.6384	9.12879	5.18787	5.18718	5.92505	20.0823	13.1526	10.7305	6.34084	21.6135	23.0465	4.75411	6.38249	6.14402	5.57671	13.2256	14.0417	16.5974	16.9581	12.6347	32.6599	17.6022	17.4331	8.22252	8.26745	6.46891	10.2634	34.6947	14.9436	21.2417	17.6348	4.70034	ENSG00000101442	0.8838276895973438
ENSG00000101445.10	PPP1R16B	10.7432	14.338	4.00569	3.00524	5.08565	1.79485	3.81067	47.5681	70.6306	70.4364	53.288	72.7105	95.4553	83.9554	41.6901	15.0124	92.6904	62.4833	47.747	24.7024	13.9301	0.031469	120.293	3.61297	4.76863	2.67115	4.8395	5.47922	4.23317	3.03573	4.09554	2.87162	3.94625	6.35206	1.90891	1.86738	9.77588	7.56113	0.96075	0.629586	0.843345	16.4059	13.6825	1.61299	0.718802	5.12046	1.70567	1.01154	0.793606	2.7587	1.2971	3.78502	2.68433	2.17214	2.15561	19.0189	127.317	48.525	34.9273	4.22023	4.09635	2.37518	3.40026	1.29297	6.90841	7.18205	3.10079	7.38035	ENSG00000101445	0.7688242169633933
ENSG00000101452.15	DHX35	16.8657	12.8542	8.13614	29.4187	28.3461	32.5573	32.3729	3.82654	4.95455	5.65113	11.3993	12.1903	7.28443	7.52706	4.09783	5.06725	6.31561	4.86381	6.54546	4.83432	16.3828	14.9836	18.7052	26.0736	34.8929	44.1109	20.2154	17.7105	13.6284	32.4866	45.2228	14.887	48.5076	30.5488	12.6538	8.58194	6.1437	10.6599	5.27252	6.28865	6.18466	17.6637	16.0158	12.3007	8.0972	22.0919	25.1711	3.82045	4.11445	9.67369	4.06546	12.1517	23.4279	13.0154	14.8256	16.3713	17.8415	16.0227	14.1333	10.8368	14.3958	7.37796	35.5987	19.2719	17.8712	41.623	19.4767	2.494	ENSG00000101452	0.8976335270103163
ENSG00000204103.4	MAFB	64.4904	48.3396	19.5155	32.2715	41.5867	25.9505	19.1017	3.60823	6.8707	3.36312	1.34636	1.19915	6.05426	9.4475	3.3445	2.9024	2.34253	2.53691	7.79962	3.88072	50.3076	4.07071	0.190732	37.3636	22.3901	14.1477	13.4289	13.913	8.51867	14.3163	18.8073	49.8863	17.0864	19.9354	8.92546	4.58042	16.3941	6.29273	17.6022	9.38699	11.8392	37.7988	43.0966	26.7108	10.0129	33.9609	10.8786	6.76667	3.23814	128.224	7.60077	4.15836	16.4373	83.9528	135.538	22.481	29.7793	21.4415	194.696	8.29434	8.97714	4.16316	20.6336	5.30419	46.0905	13.7725	41.2044	23.452	ENSG00000204103	0.9099317330984364
ENSG00000198900.7	TOP1	36.9181	46.0434	38.6463	32.088	34.2114	32.6887	37.493	14.2393	16.4752	18.055	50.9109	41.8802	19.164	22.3268	13.5181	17.7003	18.2633	14.0399	21.6713	14.1708	40.1806	83.0938	122.415	46.3289	45.5378	34.973	37.3666	34.3706	32.7155	22.8048	33.1988	47.4659	32.9913	42.5872	15.5537	10.4208	20.6789	27.7806	17.1666	16.7551	20.2041	54.5439	69.3455	35.8818	14.0629	37.0037	45.9875	13.4211	9.91394	22.0061	13.3672	38.7663	38.5915	39.3948	41.0558	46.2184	40.218	41.2186	52.847	32.5503	28.346	18.9797	31.0039	30.6967	57.2761	45.5847	50.0664	25.7561	ENSG00000198900	0.9281588264191215
ENSG00000124181.15	PLCG1	55.5136	42.4454	27.4802	48.9237	44.3428	47.2118	52.4661	20.7331	22.0176	21.1405	107.777	124.401	34.1275	28.8006	17.2726	19.5358	22.2374	19.4726	24.8115	17.6746	53.3416	35.5426	33.1992	68.8182	95.0354	39.4475	30.0741	22.8258	21.2029	28.888	53.5498	23.0139	47.5543	66.9405	21.4267	15.8765	20.2937	36.3105	5.8681	4.33688	4.97342	36.4663	58.1759	29.3267	12.1147	73.1378	81.5486	6.85649	6.51283	16.6275	6.14541	34.233	53.4719	44.9161	49.4365	40.6806	64.7467	36.6083	47.9493	20.6277	18.6267	10.3812	35.1487	55.9563	90.508	89.3926	59.9995	9.41679	ENSG00000124181	0.9205529110836312
ENSG00000174306.22	ZHX3	18.2862	14.8443	15.3598	30.1223	27.0007	36.9291	23.5626	15.2347	15.4983	18.304	32.9872	32.2354	17.8715	16.7903	12.7583	13.1638	19.3119	15.1615	16.2378	13.5752	16.7476	29.4483	4.85532	13.1789	17.7519	23.489	12.0495	10.5283	6.38811	23.8603	41.0146	9.35738	39.7494	21.5217	7.27838	5.15383	11.8678	17.4855	5.61868	6.11268	5.84107	7.99245	16.3854	5.75281	9.68664	26.1602	22.9612	3.39149	2.67922	12.2398	3.156	9.6523	12.4908	11.12	12.9933	12.1563	11.444	9.95852	5.80223	10.9358	14.0488	7.24473	31.4577	21.3496	21.5836	23.1778	12.0944	0.730617	ENSG00000174306	0.9081191875730523
ENSG00000132793.12	LPIN3	30.4993	33.4127	11.3093	35.1425	22.7503	28.1869	28.9523	1.84391	2.29413	3.17172	0.740094	1.4159	3.56236	2.26489	1.57105	1.55439	2.71479	2.01323	3.65378	1.5342	38.4621	33.0606	1.38149	51.0851	39.1988	22.3294	36.3519	47.9165	56.5049	29.3486	22.1646	47.2319	21.816	45.7399	12.7888	11.5455	29.3219	38.4174	19.9947	19.1578	13.9159	18.1453	21.7932	30.2249	2.08072	39.3121	34.4946	11.0214	12.2912	33.3214	11.358	26.7549	40.9076	62.0941	62.4999	36.717	13.5136	37.2576	10.4926	17.6031	18.6559	14.6233	15.8955	8.37371	67.9029	49.2341	55.4925	0.10787	ENSG00000132793	0.8233699795029898
ENSG00000183798.5	EMILIN3	0.422953	0.437772	0.930118	0.275096	0.890981	0.214801	1.82245	2.2197	1.54394	1.18857	1.35207	1.50192	3.58702	3.34249	2.08458	2.52863	1.1515	1.29377	2.25167	3.11705	1.34677	0.287319	0.008471	7.219	13.7443	6.69232	1.80518	1.002	0.424944	3.9583	3.50903	0.621148	2.82289	8.43336	3.44481	2.1811	0.384147	0.185321	0.169309	0.114951	0.090163	0.839986	0.393382	0.891471	0.252926	32.7563	12.6879	0.076068	0.051691	0.265043	0.128851	1.84603	9.5496	3.72772	3.12152	1.35132	0.336609	0.797562	0.051968	1.14727	1.38758	0.196296	5.95202	2.9441	0.340227	4.19098	4.75388	0.0	ENSG00000183798	0.7090779733369471
ENSG00000124177.16	CHD6	12.2206	8.75355	8.88311	13.6154	11.1975	14.5267	13.9354	4.75599	5.42845	5.22626	16.848	15.2255	6.52173	7.89674	4.85402	6.91006	5.60238	4.34868	7.86574	5.96749	13.2111	11.5421	13.9079	15.2434	21.254	11.6177	7.6212	5.04606	4.36537	8.71105	10.1375	7.45375	9.72348	17.6325	5.13375	3.07933	3.6877	9.12534	3.30975	3.18718	2.91786	8.99143	11.6056	12.0963	3.48584	20.0727	21.7713	3.89216	3.30236	9.08898	2.83776	13.4212	16.4563	12.56	14.2369	9.95839	15.4541	8.93265	8.73205	8.02008	7.29387	5.34301	8.27615	10.1306	21.8136	21.9132	15.191	1.52061	ENSG00000124177	0.8488980739586333
ENSG00000185513.17	L3MBTL1	3.87765	3.13729	4.97222	8.21634	6.51664	7.4632	7.82949	4.90479	6.28122	4.45084	24.6368	30.2869	11.2173	7.49942	5.39678	10.0525	5.98135	3.49175	4.64988	4.28274	5.26412	1.43118	3.92477	11.9087	13.0095	7.84686	4.69536	3.01612	3.23823	7.59437	6.95861	4.54996	6.71196	13.8993	2.40485	1.69436	3.87053	7.35223	1.16234	1.03091	0.858104	5.93863	4.99026	5.99752	2.51163	9.05255	14.5274	1.74871	2.34801	9.30968	1.7843	24.3816	10.2476	4.96721	5.0554	5.82664	12.246	5.81767	6.97267	3.67158	3.62778	2.39339	6.16814	17.4313	13.1281	11.3884	10.7693	0.923683	ENSG00000185513	0.8326359832635983
ENSG00000101052.13	IFT52	30.8109	20.5035	14.8441	31.0087	28.819	36.542	23.4077	9.24331	9.53013	9.94311	18.9125	16.012	10.0837	11.3576	9.21145	12.5915	11.3759	8.80379	13.6827	9.38679	27.6305	34.6876	16.0553	35.3175	44.7413	20.3755	14.204	15.223	8.83293	18.5922	19.9047	10.7683	18.3072	36.1577	7.45945	3.11851	10.8161	17.0974	3.04507	3.79994	4.28584	20.0099	21.5032	14.0761	2.517	34.9403	46.1437	6.21774	5.46418	12.2024	6.73618	22.9927	20.4648	16.041	18.8904	12.968	15.6109	13.544	15.0771	9.56038	10.784	5.94212	21.3305	41.8912	29.0012	38.9336	24.4675	6.32431	ENSG00000101052	0.832720681652635
ENSG00000124191.18	TOX2	9.36633	4.17148	2.57056	17.7987	4.82308	3.39746	20.4261	5.63103	7.9963	2.16949	0.930342	1.20636	13.1646	13.3861	4.9117	17.3842	3.32259	2.45018	2.42112	7.7834	6.0412	10.7711	24.4163	6.29949	10.4904	4.50068	5.60588	3.9687	3.01097	2.12562	31.3649	8.25849	25.7296	4.10446	1.59953	0.795857	2.21825	1.57585	1.5616	0.752317	1.16548	7.30085	39.4213	2.73106	0.525777	4.77255	3.00332	0.623636	0.43225	1.56913	0.618315	24.589	13.4964	2.60141	3.96747	8.65835	10.4169	7.90633	5.08178	6.04119	4.68461	3.62113	5.17654	26.5126	9.31806	7.75352	7.94824	0.812674	ENSG00000124191	0.7522233327122119
ENSG00000197296.6	FITM2	12.867	11.6015	18.2788	8.49759	8.45815	7.25528	9.92511	3.97679	5.96098	5.39007	17.1284	14.639	7.30841	9.11327	3.62934	6.55078	5.55481	4.50075	5.46332	5.00759	10.3209	14.5092	3.02648	7.46386	9.84402	9.74664	8.49288	9.73843	7.88437	9.82477	9.63226	4.8183	10.7197	10.2134	40.4745	49.0787	5.01281	7.89275	4.5052	6.66563	6.37961	8.94286	8.33695	7.77103	7.51288	10.8747	10.0478	5.24697	6.21864	14.3895	6.25147	11.1453	9.12295	9.2781	10.9753	6.93752	5.6916	6.77284	5.20579	6.45963	7.03998	5.57237	8.90176	9.99719	9.6353	10.1632	6.83927	0.745157	ENSG00000197296	0.8936188233699796
ENSG00000124120.11	TTPAL	12.0465	9.93824	6.80338	6.30681	7.04058	5.06172	7.48034	3.74343	5.32324	3.76414	8.9153	8.29197	5.81477	7.14914	3.9326	6.77419	4.41846	3.12595	3.23067	4.02801	9.64331	40.8476	14.6652	12.318	11.9806	7.06687	5.32622	5.26417	3.96726	7.19385	7.92697	7.96205	8.02648	9.3281	2.79396	1.54783	3.39035	5.84743	19.2422	30.6611	25.8528	14.7441	6.11454	7.42674	1.97564	9.21041	8.90263	3.46994	3.91487	6.2749	3.70241	14.3852	10.3833	14.3025	15.2204	7.13899	13.7519	8.06941	8.21757	4.84509	5.69544	3.54496	9.13668	6.46492	13.8796	10.1156	10.7187	5.79225	ENSG00000124120	0.8207273897650467
ENSG00000196839.13	ADA	24.204	15.2023	6.32859	6.09851	13.4182	4.8554	7.46654	3.22363	2.57497	3.5104	0.901989	1.37393	3.0971	2.71088	3.91233	1.83205	2.64128	4.31587	2.22791	2.75265	13.1438	19.8503	73.0545	10.4479	9.91205	8.95797	6.15938	4.53962	2.87131	6.88047	11.9762	8.42236	11.6082	11.683	12.1428	5.96598	2.58557	3.5198	2.07287	2.20933	2.79521	9.99376	12.0226	5.67002	3.49567	8.41558	3.9296	2.38649	2.93489	1.41096	2.72618	2.33309	7.30726	7.18463	7.93044	10.1773	26.0303	14.4645	21.7526	35.0047	55.6652	60.8856	8.51962	6.3765	11.4682	8.3036	8.77352	8.98934	ENSG00000196839	0.8491352294479358
ENSG00000064205.11	CCN5	198.467	32.0031	17.1879	238.154	221.675	468.28	26.6263	0.412908	0.449839	0.367591	0.156119	0.255357	0.521311	0.440853	0.361516	0.309087	0.568504	0.386566	0.215128	0.393701	52.0931	16.3021	0.082897	187.712	69.741	5.02983	6.80093	6.79192	2.58373	2.29488	47.3077	9.64024	113.714	21.1941	44.2117	5.39882	0.116885	0.162186	0.678704	0.215872	0.324882	13.7314	82.034	12.4418	7.13989	104.624	97.3213	0.625304	0.164919	0.07181	0.945132	0.480565	8.25577	41.5885	85.8796	3.83916	0.943064	2.61463	1.32241	2.962	4.09884	1.71924	3.17816	19.6041	7.60243	16.3528	51.178	0.119838	ENSG00000064205	0.8909254145986143
